route,start_stop_code_lbsl,end_stop_code_lbsl
356,BP3995,BP3996
356,BP3996,BP3997
356,BP3997,17413
356,17413,17415
356,17415,BP1028
356,BP1028,34698
356,34698,31327
356,31327,17419
356,17419,17421
356,17421,17423
356,17423,26915
356,26915,17425
356,17425,17427
356,17427,BP3999
356,BP3999,BP4000
356,BP4000,BP4456
296,R0760,34121
296,34121,34116
296,34116,34141
296,34141,18245
296,18245,4350
296,4350,4346
296,4346,16480
296,16480,29413
296,29413,29415
296,29415,34996
296,34996,34998
296,34998,35000
296,35000,2502
296,2502,18239
296,18239,25444
296,25444,4318
296,4318,18237
296,18237,R0312
296,R0312,18235
296,18235,4328
296,4328,13448
296,13448,8622
296,8622,14204
296,14204,15437
296,15437,16346
296,16346,15439
296,15439,LE136
296,LE136,FC03
296,FC03,BP284
199,BP4336,25923
199,25923,40069
199,40069,13668
199,13668,25994
199,25994,40072
199,40072,R0442
199,R0442,BP3882
199,BP3882,R0443
199,R0443,R0444
199,R0444,R0445
199,R0445,2227
199,2227,915
199,915,25916
199,25916,BP5455
199,BP5455,25913
199,25913,R0724
199,R0724,25909
199,25909,25907
199,25907,BP2672
199,BP2672,40015
199,40015,13823
199,13823,13821
199,13821,26010
199,26010,26012
199,26012,26014
199,26014,26016
199,26016,26018
199,26018,281
199,281,BP1117
199,BP1117,BP1116
199,BP1116,26285
199,26285,34265
199,34265,26283
199,26283,26281
199,26281,925
199,925,26279
199,26279,1992
199,1992,26276
199,26276,26274
199,26274,1998
199,1998,BP4534
336,37346,18943
336,18943,19028
336,19028,18203
336,18203,18200
336,18200,3923
336,3923,BP732
336,BP732,BP699
336,BP699,BP702
336,BP702,BP703
336,BP703,11752
336,11752,BP704
336,BP704,BP715
336,BP715,BP706
336,BP706,BP708
336,BP708,BP733
336,BP733,BP694
336,BP694,BP696
336,BP696,BP697
336,BP697,BP711
336,BP711,BP712
336,BP712,19277
336,19277,BP087
336,BP087,14797
336,14797,BP041
336,BP041,BP054
336,BP054,40105
336,40105,BP826
336,BP826,40236
336,40236,19701
336,19701,9350
336,9350,20402
336,20402,BP2039
336,BP2039,BP2040
336,BP2040,BP2041
336,BP2041,BP2042
336,BP2042,BP2043
336,BP2043,BP2044
336,BP2044,BP2045
336,BP2045,26262
336,26262,OC605
336,OC605,H0134
336,H0134,H0105
336,H0105,BP2046
336,BP2046,BP2047
336,BP2047,BP2048
336,BP2048,26113
336,26113,26114
336,26114,H0092
336,H0092,H0091
336,H0091,H0094
336,H0094,H0090
336,H0090,H0778
336,H0778,1995
336,1995,14625
336,14625,110
336,110,40089
K50,BP1142,91528
473,BP975,36929
473,36929,8026
473,8026,29508
473,29508,8034
473,8034,8036
473,8036,26188
473,26188,8042
473,8042,8097
473,8097,8098
473,8098,8100
473,8100,8102
473,8102,8104
473,8104,8108
473,8108,8110
473,8110,BP5263
473,BP5263,8116
473,8116,8118
473,8118,35039
473,35039,8122
473,8122,BP859
473,BP859,BP2026
473,BP2026,BP559
473,BP559,BP727
473,BP727,9525
473,9525,BP5737
473,BP5737,BP5736
473,BP5736,9531
473,9531,9533
473,9533,9535
473,9535,BP726
125,29655,3525
125,3525,10905
125,10905,20279
125,20279,20277
125,20277,20275
125,20275,27647
125,27647,20273
125,20273,20269
125,20269,16771
125,16771,16773
125,16773,16775
125,16775,16777
125,16777,994
125,994,17772
125,17772,19262
125,19262,17770
125,17770,25080
125,25080,13424
125,13424,17267
125,17267,17270
125,17270,17272
125,17272,17273
125,17273,15417
125,15417,70119
125,70119,14722
125,14722,9910
125,9910,9908
125,9908,9906
125,9906,1556
125,1556,80008
125,80008,9901
125,9901,OC568
125,OC568,6114
125,6114,6112
125,6112,6108
125,6108,2758
125,2758,2760
125,2760,15677
125,15677,2297
125,2297,BP2834
125,BP2834,16500
317,35731,10928
317,10928,31461
317,31461,15872
317,15872,4004
317,4004,15870
317,15870,3492
317,3492,13521
317,13521,BP1578
317,BP1578,BP958
317,BP958,15868
317,15868,3176
317,3176,5535
317,5535,5538
317,5538,5539
317,5539,3494
317,3494,5541
317,5541,3495
317,3495,BP4514
317,BP4514,5543
317,5543,5545
317,5545,12244
317,12244,BP2406
279,20413,6606
279,6606,6607
279,6607,14502
279,14502,1300
279,1300,802
279,802,BP3193
279,BP3193,1302
279,1302,BP2074
279,BP2074,671
279,671,1043
279,1043,10942
279,10942,20776
279,20776,962
279,962,961
279,961,12326
279,12326,12324
279,12324,12322
279,12322,12318
279,12318,BP1198
279,BP1198,12313
279,12313,12311
279,12311,12307
279,12307,BP4234
279,BP4234,BP4952
279,BP4952,34148
279,34148,12297
279,12297,12293
279,12293,26238
279,26238,12289
279,12289,28655
279,28655,9359
279,9359,12281
279,12281,18911
279,18911,12276
279,12276,BP2659
279,BP2659,12272
279,12272,20594
279,20594,3293
279,3293,12264
279,12264,12260
279,12260,12257
279,12257,BP1189
279,BP1189,12256
279,12256,3510
279,3510,12250
279,12250,3512
279,3512,12244
279,12244,BP2406
140,BP5117,29172
140,29172,27307
140,27307,557
140,557,18207
140,18207,17144
140,17144,16326
140,16326,16321
140,16321,16322
140,16322,R0238
140,R0238,33384
140,33384,16166
140,16166,15978
140,15978,29994
140,29994,16163
140,16163,BP111
140,BP111,16158
140,16158,BP1074
140,BP1074,16155
140,16155,10460
140,10460,14725
140,14725,16154
140,16154,14865
140,14865,BP2686
140,BP2686,16151
140,16151,14723
140,14723,33016
140,33016,16149
140,16149,37429
140,37429,16147
140,16147,37195
140,37195,16145
140,16145,37262
140,37262,14908
140,14908,BP3111
140,BP3111,14094
140,14094,16140
140,16140,16138
140,16138,27645
140,27645,16136
140,16136,29641
140,29641,16134
140,16134,29080
140,29080,29077
140,29077,29075
140,29075,29073
140,29073,BP3073
140,BP3073,R0838
140,R0838,37312
140,37312,34975
140,34975,15018
140,15018,15020
140,15020,BP1495
140,BP1495,16040
140,16040,18910
140,18910,16412
140,16412,16410
P13,BP1788,24648
P13,24648,1972
P13,1972,1971
P13,1971,26734
P13,26734,1967
P13,1967,37168
P13,37168,33439
P13,33439,33442
P13,33442,BP1827
P13,BP1827,BP3681
P13,BP3681,BP3071
P13,BP3071,BP3059
P13,BP3059,BP3199
P13,BP3199,BP3058
P13,BP3058,BP4688
P13,BP4688,BP074
P13,BP074,BP3227
P13,BP3227,BP4398
P13,BP4398,BP574
P13,BP574,26045
P13,26045,R0884
P13,R0884,BP3057
P13,BP3057,BP3056
P13,BP3056,BP3068
P13,BP3068,BP3164
P13,BP3164,BP3067
P13,BP3067,BP3069
P13,BP3069,13390
P13,13390,BP1049
P13,BP1049,BP1048
P13,BP1048,BP1047
P13,BP1047,BP1046
P13,BP1046,BP1064
P13,BP1064,BP1053
P13,BP1053,BP1054
P13,BP1054,BP1055
P13,BP1055,35303
P13,35303,BP1056
P13,BP1056,BP3083
P13,BP3083,BP3084
P13,BP3084,BP3085
P13,BP3085,BP3086
P13,BP3086,29450
P13,29450,25963
P13,25963,3019
P13,3019,2404
P13,2404,20970
P13,20970,468
P13,468,BP5726
133,R0816,8589
133,8589,8588
133,8588,14691
133,14691,BP140
133,BP140,BP892
133,BP892,BP4481
133,BP4481,2135
133,2135,26353
133,26353,91531
133,91531,33625
133,33625,33616
133,33616,2141
133,2141,35298
133,35298,605
133,605,603
133,603,4730
133,4730,452
133,452,2392
133,2392,4727
133,4727,2394
133,2394,26408
133,26408,233
133,233,2396
133,2396,4725
133,4725,709
133,709,708
133,708,705
133,705,2398
133,2398,R0417
133,R0417,27495
133,27495,29450
133,29450,25963
133,25963,3019
133,3019,2404
133,2404,20970
133,20970,468
133,468,BP5726
312,33130,17328
312,17328,17330
312,17330,17332
312,17332,17335
312,17335,17853
312,17853,17855
312,17855,9807
312,9807,BP2400
312,BP2400,17858
312,17858,17859
312,17859,BP934
312,BP934,17347
312,17347,17348
312,17348,BP2333
312,BP2333,BP1585
312,BP1585,2378
312,2378,10829
312,10829,25870
312,25870,17851
312,17851,20916
312,20916,1391
312,1391,27857
70,BP5351,37414
70,37414,37404
70,37404,BP212
70,BP212,37405
70,37405,118
70,118,120
70,120,83
70,83,11145
70,11145,36885
70,36885,1264
70,1264,3238
70,3238,37658
70,37658,37659
70,37659,37660
70,37660,1743
70,1743,1263
70,1263,11692
70,11692,11697
70,11697,11538
70,11538,11540
70,11540,9482
70,9482,11541
70,11541,11543
70,11543,11545
70,11545,11547
70,11547,37616
70,37616,11548
70,11548,37625
70,37625,15277
70,15277,BP2865
70,BP2865,17368
70,17368,8909
70,8909,11567
70,11567,BP5167
70,BP5167,11573
70,11573,11577
70,11577,BP2305
70,BP2305,2713
70,2713,11507
70,11507,26825
70,26825,11511
70,11511,11515
70,11515,3040
70,3040,3042
70,3042,3044
70,3044,17303
70,17303,42
74,4789,725
74,725,26597
74,26597,449
74,449,29907
74,29907,29626
74,29626,29997
74,29997,4906
74,4906,216
74,216,11175
74,11175,11179
74,11179,BP5351
74,BP5351,37414
74,37414,37404
74,37404,1561
74,1561,35294
74,35294,11187
74,11187,1564
74,1564,11476
74,11476,11164
74,11164,36836
74,36836,8410
74,8410,2539
74,2539,11235
74,11235,10243
74,10243,11239
74,11239,11242
74,11242,399
74,399,8882
74,8882,8880
74,8880,8876
74,8876,8874
74,8874,BP286
74,BP286,20798
74,20798,29620
74,29620,11144
177,BP1582,36669
177,36669,36673
177,36673,36674
177,36674,36675
177,36675,36677
177,36677,36678
177,36678,35406
177,35406,34812
177,34812,34583
177,34583,34581
177,34581,29368
177,29368,29366
177,29366,29364
177,29364,26609
177,26609,9170
177,9170,26615
177,26615,26617
177,26617,26619
177,26619,26621
177,26621,36510
177,36510,34579
177,34579,8931
177,8931,BP4397
177,BP4397,3681
177,3681,26687
177,26687,26693
177,26693,18834
177,18834,18832
177,18832,29687
177,29687,14452
177,14452,34292
177,34292,BP2409
177,BP2409,18828
177,18828,10439
177,10439,29161
177,29161,18822
177,18822,34401
177,34401,18821
177,18821,19620
177,19620,20627
177,20627,13829
177,13829,13827
177,13827,13825
177,13825,26707
177,26707,40015
177,40015,13823
177,13823,13819
177,13819,13815
177,13815,26712
177,26712,4627
177,4627,485
177,485,13714
177,13714,26416
177,26416,26343
177,26343,24648
177,24648,1972
177,1972,1971
177,1971,26734
177,26734,1967
177,1967,BP1344
N73,33,33447
N73,33447,7982
N73,7982,4900
N73,4900,29622
N73,29622,29623
N73,29623,29629
N73,29629,177
N73,177,175
N73,175,34554
N73,34554,15783
N73,15783,830
N73,830,37317
N73,37317,BP2028
N73,BP2028,660
N73,660,8348
N73,8348,673
N73,673,36513
N73,36513,8330
N73,8330,R0058
N73,R0058,185
N73,185,8363
N73,8363,1073
N73,1073,9487
N73,9487,9488
N73,9488,4716
N73,4716,790
N73,790,2627
N73,2627,792
N73,792,26591
N73,26591,2633
N73,2633,2637
N73,2637,4715
N73,4715,15892
N73,15892,1080
N73,1080,1923
N73,1923,BP1562
N73,BP1562,1921
N73,1921,R0731
N73,R0731,BP4880
N73,BP4880,R0365
N73,R0365,26234
N73,26234,1544
N73,1544,26360
N73,26360,14442
N73,14442,789
N73,789,2080
N73,2080,BP3383
N73,BP3383,2076
N73,2076,958
N73,958,BP2074
N73,BP2074,34039
N73,34039,70340
N73,70340,34287
N73,34287,36850
N73,36850,BP4302
N73,BP4302,6617
N73,6617,6618
N73,6618,6622
N73,6622,6625
N73,6625,6627
N73,6627,6630
N73,6630,6631
N73,6631,6633
N73,6633,7949
N73,7949,33832
N73,33832,R0036
N73,R0036,BP4267
474,29505,20773
474,20773,8153
474,8153,BP2280
474,BP2280,9497
474,9497,9501
474,9501,R0754
474,R0754,9511
474,9511,R0331
474,R0331,9517
474,9517,BP2026
474,BP2026,BP559
474,BP559,BP727
474,BP727,9525
474,9525,BP5737
474,BP5737,BP5736
474,BP5736,9531
474,9531,9533
474,9533,9535
474,9535,26958
474,26958,9291
474,9291,9300
474,9300,BP3511
474,BP3511,9302
474,9302,BP771
474,BP771,LE123
474,LE123,BP092
474,BP092,20830
474,20830,R0171
474,R0171,BP5197
474,BP5197,36835
474,36835,BP186
474,BP186,2883
474,2883,2885
474,2885,2887
474,2887,2888
474,2888,16395
474,16395,20769
474,20769,2892
474,2892,2896
474,2896,LE213
474,LE213,27642
474,27642,2906
474,2906,25051
474,25051,2908
474,2908,2910
474,2910,1409
474,1409,640
N41,BP4302,2929
N41,2929,2927
N41,2927,16097
N41,16097,16095
N41,16095,BP3122
N41,BP3122,16093
N41,16093,26446
N41,26446,16091
N41,16091,16089
N41,16089,16982
N41,16982,33971
N41,33971,29775
N41,29775,1663
N41,1663,14801
N41,14801,16085
N41,16085,16083
N41,16083,16081
N41,16081,26544
N41,26544,26545
N41,26545,16079
N41,16079,1547
N41,1547,16077
N41,16077,16075
N41,16075,17471
N41,17471,530
N41,530,BP2478
N41,BP2478,9857
N41,9857,9853
N41,9853,9849
N41,9849,R0055
N41,R0055,26431
N41,26431,797
N41,797,10010
N41,10010,1083
N41,1083,10004
N41,10004,10003
N41,10003,80001
N41,80001,33092
N41,33092,29748
N41,29748,9995
N41,9995,36602
N41,36602,297
N41,297,1045
N41,1045,1802
N41,1802,616
N41,616,2622
N41,2622,R0078
N41,R0078,14682
N41,14682,BP5485
N41,BP5485,BP5486
N41,BP5486,BP5172
N41,BP5172,7824
N41,7824,BP3536
N41,BP3536,143
113,R0791,25118
113,25118,15760
113,15760,20498
113,20498,15758
113,15758,15756
113,15756,16105
113,16105,15754
113,15754,14702
113,14702,3195
113,3195,15752
113,15752,2664
113,2664,14779
113,14779,3439
113,3439,14777
113,14777,3437
113,3437,14775
113,14775,14773
113,14773,2795
113,2795,14769
113,14769,29581
113,29581,3435
113,3435,15750
113,15750,15748
113,15748,15746
113,15746,15743
113,15743,15742
113,15742,25072
113,25072,26986
113,26986,15737
113,15737,9358
113,9358,1463
113,1463,12026
113,12026,137
113,137,37634
113,37634,117
113,117,12028
113,12028,1219
113,1219,12030
113,12030,1331
113,1331,33798
113,33798,34615
113,34615,12037
113,12037,1027
113,1027,2193
113,2193,4804
113,4804,2737
113,2737,11321
113,11321,1052
113,1052,4789
113,4789,725
113,725,26597
113,26597,449
113,449,180
B14,27306,6287
B14,6287,6290
B14,6290,6294
B14,6294,BP2437
B14,BP2437,12075
B14,12075,12076
B14,12076,29469
B14,29469,12078
B14,12078,HC1
B14,HC1,26566
B14,26566,26564
B14,26564,HC5
B14,HC5,H0929
B14,H0929,H0931
B14,H0931,H0932
B14,H0932,H0933
B14,H0933,H0934
B14,H0934,HC2
B14,HC2,BP1297
B14,BP1297,H0928
B14,H0928,H0937
B14,H0937,H0936
B14,H0936,H0935
B14,H0935,HC3
B14,HC3,R0548
B14,R0548,20437
B14,20437,16651
B14,16651,BP1845
B14,BP1845,BP1846
B14,BP1846,16649
B14,16649,BP4209
B14,BP4209,26124
B14,26124,26126
B14,26126,26128
B14,26128,26130
B14,26130,26132
B14,26132,26134
B14,26134,26136
B14,26136,26138
B14,26138,26140
B14,26140,26142
B14,26142,18997
B14,18997,18999
B14,18999,19001
B14,19001,35743
B14,35743,12444
B14,12444,12442
B14,12442,12240
B14,12240,13953
B14,13953,R0398
300,BP2282,8152
300,8152,R0297
300,R0297,1879
300,1879,1881
300,1881,4892
300,4892,1883
300,1883,FC72
300,FC72,8104
300,8104,8108
300,8108,8110
300,8110,BP5263
300,BP5263,8116
300,8116,8118
300,8118,35039
300,35039,8122
300,8122,BP859
300,BP859,LE214
300,LE214,FC24
300,FC24,FC26
300,FC26,36830
300,36830,36831
300,36831,36833
300,36833,LE215
300,LE215,BP5197
300,BP5197,36835
300,36835,BP186
300,BP186,2883
300,2883,2885
300,2885,BP4658
300,BP4658,BP4636
300,BP4636,BP4656
300,BP4656,BP5145
300,BP5145,BP4651
300,BP4651,BP4649
300,BP4649,BP4648
300,BP4648,BP4646
300,BP4646,BP4644
300,BP4644,1896
300,1896,696
300,696,2892
300,2892,2896
300,2896,LE213
300,LE213,27642
300,27642,736
404,BP912,BP911
404,BP911,BP910
404,BP910,BP906
404,BP906,BP907
404,BP907,BP908
404,BP908,BP909
404,BP909,BP905
404,BP905,BP904
404,BP904,BP1490
404,BP1490,BP1488
404,BP1488,BP1486
404,BP1486,BP1483
404,BP1483,BP1478
404,BP1478,BP1480
404,BP1480,BP2596
404,BP2596,BP1477
404,BP1477,BP1474
404,BP1474,22916
404,22916,3405
404,3405,BP2020
404,BP2020,BP2021
404,BP2021,BP2022
404,BP2022,3406
404,3406,BP2399
404,BP2399,BP1471
404,BP1471,BP1470
404,BP1470,BP1468
404,BP1468,BP1465
404,BP1465,15817
404,15817,34421
472,BP1582,36669
472,36669,36673
472,36673,36674
472,36674,36675
472,36675,36677
472,36677,36678
472,36678,35918
472,35918,R0748
472,R0748,35920
472,35920,36667
472,36667,BP1812
472,BP1812,BP3113
472,BP3113,BP2144
472,BP2144,BP2143
472,BP2143,BP2151
472,BP2151,BP2147
472,BP2147,BP2152
472,BP2152,BP2149
472,BP2149,36510
472,36510,34579
472,34579,8931
472,8931,BP4397
472,BP4397,3681
472,3681,26687
472,26687,26693
472,26693,18834
472,18834,18832
472,18832,29687
472,29687,14452
472,14452,34292
472,34292,BP2409
472,BP2409,35708
472,35708,BP2267
472,BP2267,BP2171
472,BP2171,BP2402
472,BP2402,BP2783
472,BP2783,BP2462
472,BP2462,BP2460
472,BP2460,BP2277
411,29567,19387
411,19387,19385
411,19385,1798
411,1798,19383
411,19383,4473
411,4473,19381
411,19381,4471
411,4471,19379
411,19379,35342
411,35342,19578
411,19578,R0894
411,R0894,19574
411,19574,19571
411,19571,19569
411,19569,R0872
411,R0872,BP1084
232,37024,37021
232,37021,37025
232,37025,37020
232,37020,14851
232,14851,16555
232,16555,37338
232,37338,34870
232,34870,BP2312
232,BP2312,BP2313
232,BP2313,BP2314
232,BP2314,BP3392
232,BP3392,BP2315
232,BP2315,16998
232,16998,16999
232,16999,34105
232,34105,1763
232,1763,35528
232,35528,35214
232,35214,16540
232,16540,16539
232,16539,16537
232,16537,25841
232,25841,BP615
232,BP615,16532
232,16532,27781
232,27781,16530
232,16530,16528
232,16528,16526
232,16526,16524
232,16524,70228
232,70228,16520
232,16520,16518
232,16518,9962
232,9962,9960
232,9960,9956
232,9956,9954
232,9954,BP113
232,BP113,15425
232,15425,15427
232,15427,1606
232,1606,34927
232,34927,10875
232,10875,10871
232,10871,R0722
232,R0722,760
232,760,10868
232,10868,10866
232,10866,1488
232,1488,BP1795
232,BP1795,9985
232,9985,70351
232,70351,3617
162,40085,25751
162,25751,26666
162,26666,14710
162,14710,R0554
162,R0554,16666
162,16666,16668
162,16668,16670
162,16670,16672
162,16672,19014
162,19014,BP2857
162,BP2857,BP2858
162,BP2858,BP2855
162,BP2855,20618
162,20618,18981
162,18981,25277
162,25277,18979
162,18979,BP2854
162,BP2854,BP2853
162,BP2853,BP2843
162,BP2843,BP2842
162,BP2842,BP2839
162,BP2839,BP2840
162,BP2840,27957
162,27957,27780
162,27780,17523
162,17523,25272
162,25272,19732
162,19732,19734
162,19734,19736
162,19736,19739
162,19739,19740
162,19740,19742
162,19742,19744
162,19744,28146
162,28146,19748
162,19748,19750
162,19750,19752
162,19752,BP055
162,BP055,40235
162,40235,21558
162,21558,33842
162,33842,20692
162,20692,14732
162,14732,17702
162,17702,7722
162,7722,19774
162,19774,19776
162,19776,R0783
162,R0783,14121
162,14121,19779
162,19779,14123
162,14123,19780
162,19780,19783
162,19783,14125
162,14125,14739
162,14739,33144
C3,BP2068,34760
C3,34760,1566
C3,1566,11476
C3,11476,11164
C3,11164,11162
C3,11162,11160
C3,11160,1064
C3,1064,11311
C3,11311,1809
C3,1809,BP5021
C3,BP5021,BP5588
C3,BP5588,BP216
C3,BP216,BP2564
